10477,PRINI,1997-03-17 00:00:00.000,1,Chai,15,14.40,216.00
10477,PRINI,1997-03-17 00:00:00.000,21,Sir Rodney's Scones,21,8.00,168.00
10477,PRINI,1997-03-17 00:00:00.000,39,Chartreuse verte,20,14.40,288.00
10478,VICTE,1997-03-18 00:00:00.000,10,Ikura,20,24.80,496.00
10479,RATTC,1997-03-19 00:00:00.000,38,Côte de Blaye,30,210.80,6324.00
10479,RATTC,1997-03-19 00:00:00.000,53,Perth Pasties,28,26.20,733.60
10479,RATTC,1997-03-19 00:00:00.000,59,Raclette Courdavault,60,44.00,2640.00
10479,RATTC,1997-03-19 00:00:00.000,64,Wimmers gute Semmelknödel,30,26.60,798.00
10480,FOLIG,1997-03-20 00:00:00.000,47,Zaanse koeken,30,7.60,228.00
10480,FOLIG,1997-03-20 00:00:00.000,59,Raclette Courdavault,12,44.00,528.00
10481,RICAR,1997-03-20 00:00:00.000,49,Maxilaku,24,16.00,384.00
10481,RICAR,1997-03-20 00:00:00.000,60,Camembert Pierrot,40,27.20,1088.00
10482,LAZYK,1997-03-21 00:00:00.000,40,Boston Crab Meat,10,14.70,147.00
10483,WHITC,1997-03-24 00:00:00.000,34,Sasquatch Ale,35,11.20,392.00
10483,WHITC,1997-03-24 00:00:00.000,77,Original Frankfurter grüne Soße,30,10.40,312.00
10484,BSBEV,1997-03-24 00:00:00.000,21,Sir Rodney's Scones,14,8.00,112.00
10484,BSBEV,1997-03-24 00:00:00.000,40,Boston Crab Meat,10,14.70,147.00
10484,BSBEV,1997-03-24 00:00:00.000,51,Manjimup Dried Apples,3,42.40,127.20
10485,LINOD,1997-03-25 00:00:00.000,2,Chang,20,15.20,304.00
10485,LINOD,1997-03-25 00:00:00.000,3,Aniseed Syrup,20,8.00,160.00
10485,LINOD,1997-03-25 00:00:00.000,55,Pâté chinois,30,19.20,576.00
10485,LINOD,1997-03-25 00:00:00.000,70,Outback Lager,60,12.00,720.00
10486,HILAA,1997-03-26 00:00:00.000,11,Queso Cabrales,5,16.80,84.00
10486,HILAA,1997-03-26 00:00:00.000,51,Manjimup Dried Apples,25,42.40,1060.00
10486,HILAA,1997-03-26 00:00:00.000,74,Longlife Tofu,16,8.00,128.00
10487,QUEEN,1997-03-26 00:00:00.000,19,Teatime Chocolate Biscuits,5,7.30,36.50
10487,QUEEN,1997-03-26 00:00:00.000,26,Gumbär Gummibärchen,30,24.90,747.00
10487,QUEEN,1997-03-26 00:00:00.000,54,Tourtière,24,5.90,141.60
10488,FRANK,1997-03-27 00:00:00.000,59,Raclette Courdavault,30,44.00,1320.00
10488,FRANK,1997-03-27 00:00:00.000,73,Röd Kaviar,20,12.00,240.00
10489,PICCO,1997-03-28 00:00:00.000,11,Queso Cabrales,15,16.80,252.00
10489,PICCO,1997-03-28 00:00:00.000,16,Pavlova,18,13.90,250.20
10490,HILAA,1997-03-31 00:00:00.000,59,Raclette Courdavault,60,44.00,2640.00
10490,HILAA,1997-03-31 00:00:00.000,68,Scottish Longbreads,30,10.00,300.00
10490,HILAA,1997-03-31 00:00:00.000,75,Rhönbräu Klosterbier,36,6.20,223.20
10491,FURIB,1997-03-31 00:00:00.000,44,Gula Malacca,15,15.50,232.50
10491,FURIB,1997-03-31 00:00:00.000,77,Original Frankfurter grüne Soße,7,10.40,72.80
10492,BOTTM,1997-04-01 00:00:00.000,25,NuNuCa Nuß-Nougat-Creme,60,11.20,672.00
10492,BOTTM,1997-04-01 00:00:00.000,42,Singaporean Hokkien Fried Mee,20,11.20,224.00
10493,LAMAI,1997-04-02 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,15,16.80,252.00
10493,LAMAI,1997-04-02 00:00:00.000,66,Louisiana Hot Spiced Okra,10,13.60,136.00
10493,LAMAI,1997-04-02 00:00:00.000,69,Gudbrandsdalsost,10,28.80,288.00
10494,COMMI,1997-04-02 00:00:00.000,56,Gnocchi di nonna Alice,30,30.40,912.00
10495,LAUGB,1997-04-03 00:00:00.000,23,Tunnbröd,10,7.20,72.00
10495,LAUGB,1997-04-03 00:00:00.000,41,Jack's New England Clam Chowder,20,7.70,154.00
10495,LAUGB,1997-04-03 00:00:00.000,77,Original Frankfurter grüne Soße,5,10.40,52.00
10496,TRADH,1997-04-04 00:00:00.000,31,Gorgonzola Telino,20,10.00,200.00
10497,LEHMS,1997-04-04 00:00:00.000,56,Gnocchi di nonna Alice,14,30.40,425.60
10497,LEHMS,1997-04-04 00:00:00.000,72,Mozzarella di Giovanni,25,27.80,695.00
10497,LEHMS,1997-04-04 00:00:00.000,77,Original Frankfurter grüne Soße,25,10.40,260.00
10498,HILAA,1997-04-07 00:00:00.000,24,Guaraná Fantástica,14,4.50,63.00
10498,HILAA,1997-04-07 00:00:00.000,40,Boston Crab Meat,5,18.40,92.00
10498,HILAA,1997-04-07 00:00:00.000,42,Singaporean Hokkien Fried Mee,30,14.00,420.00
10499,LILAS,1997-04-08 00:00:00.000,28,Rössle Sauerkraut,20,45.60,912.00
10499,LILAS,1997-04-08 00:00:00.000,49,Maxilaku,25,20.00,500.00
10500,LAMAI,1997-04-09 00:00:00.000,15,Genen Shouyu,12,15.50,186.00
10500,LAMAI,1997-04-09 00:00:00.000,28,Rössle Sauerkraut,8,45.60,364.80
10501,BLAUS,1997-04-09 00:00:00.000,54,Tourtière,20,7.45,149.00
10502,PERIC,1997-04-10 00:00:00.000,45,Rogede sild,21,9.50,199.50
10502,PERIC,1997-04-10 00:00:00.000,53,Perth Pasties,6,32.80,196.80
10502,PERIC,1997-04-10 00:00:00.000,67,Laughing Lumberjack Lager,30,14.00,420.00
10503,HUNGO,1997-04-11 00:00:00.000,14,Tofu,70,23.25,1627.50
10503,HUNGO,1997-04-11 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,20,21.05,421.00
10504,WHITC,1997-04-11 00:00:00.000,2,Chang,12,19.00,228.00
10504,WHITC,1997-04-11 00:00:00.000,21,Sir Rodney's Scones,12,10.00,120.00
10504,WHITC,1997-04-11 00:00:00.000,53,Perth Pasties,10,32.80,328.00
10504,WHITC,1997-04-11 00:00:00.000,61,Sirop d'érable,25,28.50,712.50
10505,MEREP,1997-04-14 00:00:00.000,62,Tarte au sucre,3,49.30,147.90
10506,KOENE,1997-04-15 00:00:00.000,25,NuNuCa Nuß-Nougat-Creme,18,14.00,252.00
10506,KOENE,1997-04-15 00:00:00.000,70,Outback Lager,14,15.00,210.00
10507,ANTON,1997-04-15 00:00:00.000,43,Ipoh Coffee,15,46.00,690.00
10507,ANTON,1997-04-15 00:00:00.000,48,Chocolade,15,12.75,191.25
10508,OTTIK,1997-04-16 00:00:00.000,13,Konbu,10,6.00,60.00
10508,OTTIK,1997-04-16 00:00:00.000,39,Chartreuse verte,10,18.00,180.00
10509,BLAUS,1997-04-17 00:00:00.000,28,Rössle Sauerkraut,3,45.60,136.80
10510,SAVEA,1997-04-18 00:00:00.000,29,Thüringer Rostbratwurst,36,123.79,4456.44
10510,SAVEA,1997-04-18 00:00:00.000,75,Rhönbräu Klosterbier,36,7.75,279.00
10511,BONAP,1997-04-18 00:00:00.000,4,Chef Anton's Cajun Seasoning,50,22.00,1100.00
10511,BONAP,1997-04-18 00:00:00.000,7,Uncle Bob's Organic Dried Pears,50,30.00,1500.00
10511,BONAP,1997-04-18 00:00:00.000,8,Northwoods Cranberry Sauce,10,40.00,400.00
10512,FAMIA,1997-04-21 00:00:00.000,24,Guaraná Fantástica,10,4.50,45.00
10512,FAMIA,1997-04-21 00:00:00.000,46,Spegesild,9,12.00,108.00
10512,FAMIA,1997-04-21 00:00:00.000,47,Zaanse koeken,6,9.50,57.00
10512,FAMIA,1997-04-21 00:00:00.000,60,Camembert Pierrot,12,34.00,408.00
10513,WANDK,1997-04-22 00:00:00.000,21,Sir Rodney's Scones,40,10.00,400.00
10513,WANDK,1997-04-22 00:00:00.000,32,Mascarpone Fabioli,50,32.00,1600.00
10513,WANDK,1997-04-22 00:00:00.000,61,Sirop d'érable,15,28.50,427.50
10514,ERNSH,1997-04-22 00:00:00.000,20,Sir Rodney's Marmalade,39,81.00,3159.00
10514,ERNSH,1997-04-22 00:00:00.000,28,Rössle Sauerkraut,35,45.60,1596.00
10514,ERNSH,1997-04-22 00:00:00.000,56,Gnocchi di nonna Alice,70,38.00,2660.00
10514,ERNSH,1997-04-22 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,39,21.05,820.95
10514,ERNSH,1997-04-22 00:00:00.000,75,Rhönbräu Klosterbier,50,7.75,387.50
10515,QUICK,1997-04-23 00:00:00.000,9,Mishi Kobe Niku,16,97.00,1552.00
10515,QUICK,1997-04-23 00:00:00.000,16,Pavlova,50,17.45,872.50
10515,QUICK,1997-04-23 00:00:00.000,27,Schoggi Schokolade,120,43.90,5268.00
10515,QUICK,1997-04-23 00:00:00.000,33,Geitost,16,2.50,40.00
10515,QUICK,1997-04-23 00:00:00.000,60,Camembert Pierrot,84,34.00,2856.00
10516,HUNGO,1997-04-24 00:00:00.000,18,Carnarvon Tigers,25,62.50,1562.50
10516,HUNGO,1997-04-24 00:00:00.000,41,Jack's New England Clam Chowder,80,9.65,772.00
10516,HUNGO,1997-04-24 00:00:00.000,42,Singaporean Hokkien Fried Mee,20,14.00,280.00
10517,NORTS,1997-04-24 00:00:00.000,52,Filo Mix,6,7.00,42.00
10517,NORTS,1997-04-24 00:00:00.000,59,Raclette Courdavault,4,55.00,220.00
10517,NORTS,1997-04-24 00:00:00.000,70,Outback Lager,6,15.00,90.00
10518,TORTU,1997-04-25 00:00:00.000,24,Guaraná Fantástica,5,4.50,22.50
10518,TORTU,1997-04-25 00:00:00.000,38,Côte de Blaye,15,263.50,3952.50
10518,TORTU,1997-04-25 00:00:00.000,44,Gula Malacca,9,19.45,175.05
10519,CHOPS,1997-04-28 00:00:00.000,10,Ikura,16,31.00,496.00
10519,CHOPS,1997-04-28 00:00:00.000,56,Gnocchi di nonna Alice,40,38.00,1520.00
10519,CHOPS,1997-04-28 00:00:00.000,60,Camembert Pierrot,10,34.00,340.00
10520,SANTG,1997-04-29 00:00:00.000,24,Guaraná Fantástica,8,4.50,36.00
10520,SANTG,1997-04-29 00:00:00.000,53,Perth Pasties,5,32.80,164.00
10521,CACTU,1997-04-29 00:00:00.000,35,Steeleye Stout,3,18.00,54.00
10521,CACTU,1997-04-29 00:00:00.000,41,Jack's New England Clam Chowder,10,9.65,96.50
10521,CACTU,1997-04-29 00:00:00.000,68,Scottish Longbreads,6,12.50,75.00
10522,LEHMS,1997-04-30 00:00:00.000,1,Chai,40,18.00,720.00
10522,LEHMS,1997-04-30 00:00:00.000,8,Northwoods Cranberry Sauce,24,40.00,960.00
10522,LEHMS,1997-04-30 00:00:00.000,30,Nord-Ost Matjeshering,20,25.89,517.80
10522,LEHMS,1997-04-30 00:00:00.000,40,Boston Crab Meat,25,18.40,460.00
10523,SEVES,1997-05-01 00:00:00.000,17,Alice Mutton,25,39.00,975.00
10523,SEVES,1997-05-01 00:00:00.000,20,Sir Rodney's Marmalade,15,81.00,1215.00
10523,SEVES,1997-05-01 00:00:00.000,37,Gravad lax,18,26.00,468.00
10523,SEVES,1997-05-01 00:00:00.000,41,Jack's New England Clam Chowder,6,9.65,57.90
10524,BERGS,1997-05-01 00:00:00.000,10,Ikura,2,31.00,62.00
10524,BERGS,1997-05-01 00:00:00.000,30,Nord-Ost Matjeshering,10,25.89,258.90
10524,BERGS,1997-05-01 00:00:00.000,43,Ipoh Coffee,60,46.00,2760.00
10524,BERGS,1997-05-01 00:00:00.000,54,Tourtière,15,7.45,111.75
10525,BONAP,1997-05-02 00:00:00.000,36,Inlagd Sill,30,19.00,570.00
10525,BONAP,1997-05-02 00:00:00.000,40,Boston Crab Meat,15,18.40,276.00
10526,WARTH,1997-05-05 00:00:00.000,1,Chai,8,18.00,144.00
10526,WARTH,1997-05-05 00:00:00.000,13,Konbu,10,6.00,60.00
10526,WARTH,1997-05-05 00:00:00.000,56,Gnocchi di nonna Alice,30,38.00,1140.00
10527,QUICK,1997-05-05 00:00:00.000,4,Chef Anton's Cajun Seasoning,50,22.00,1100.00
10527,QUICK,1997-05-05 00:00:00.000,36,Inlagd Sill,30,19.00,570.00
10528,GREAL,1997-05-06 00:00:00.000,11,Queso Cabrales,3,21.00,63.00
10528,GREAL,1997-05-06 00:00:00.000,33,Geitost,8,2.50,20.00
10528,GREAL,1997-05-06 00:00:00.000,72,Mozzarella di Giovanni,9,34.80,313.20
10529,MAISD,1997-05-07 00:00:00.000,55,Pâté chinois,14,24.00,336.00
10529,MAISD,1997-05-07 00:00:00.000,68,Scottish Longbreads,20,12.50,250.00
10529,MAISD,1997-05-07 00:00:00.000,69,Gudbrandsdalsost,10,36.00,360.00
10530,PICCO,1997-05-08 00:00:00.000,17,Alice Mutton,40,39.00,1560.00
10530,PICCO,1997-05-08 00:00:00.000,43,Ipoh Coffee,25,46.00,1150.00
10530,PICCO,1997-05-08 00:00:00.000,61,Sirop d'érable,20,28.50,570.00
10530,PICCO,1997-05-08 00:00:00.000,76,Lakkalikööri,50,18.00,900.00
10531,OCEAN,1997-05-08 00:00:00.000,59,Raclette Courdavault,2,55.00,110.00
10532,EASTC,1997-05-09 00:00:00.000,30,Nord-Ost Matjeshering,15,25.89,388.35
10532,EASTC,1997-05-09 00:00:00.000,66,Louisiana Hot Spiced Okra,24,17.00,408.00
10533,FOLKO,1997-05-12 00:00:00.000,4,Chef Anton's Cajun Seasoning,50,22.00,1100.00
10533,FOLKO,1997-05-12 00:00:00.000,72,Mozzarella di Giovanni,24,34.80,835.20
10533,FOLKO,1997-05-12 00:00:00.000,73,Röd Kaviar,24,15.00,360.00
10534,LEHMS,1997-05-12 00:00:00.000,30,Nord-Ost Matjeshering,10,25.89,258.90
10534,LEHMS,1997-05-12 00:00:00.000,40,Boston Crab Meat,10,18.40,184.00
10534,LEHMS,1997-05-12 00:00:00.000,54,Tourtière,10,7.45,74.50
10535,ANTON,1997-05-13 00:00:00.000,11,Queso Cabrales,50,21.00,1050.00
10535,ANTON,1997-05-13 00:00:00.000,40,Boston Crab Meat,10,18.40,184.00
10535,ANTON,1997-05-13 00:00:00.000,57,Ravioli Angelo,5,19.50,97.50
10535,ANTON,1997-05-13 00:00:00.000,59,Raclette Courdavault,15,55.00,825.00
10536,LEHMS,1997-05-14 00:00:00.000,12,Queso Manchego La Pastora,15,38.00,570.00
10536,LEHMS,1997-05-14 00:00:00.000,31,Gorgonzola Telino,20,12.50,250.00
10536,LEHMS,1997-05-14 00:00:00.000,33,Geitost,30,2.50,75.00
10536,LEHMS,1997-05-14 00:00:00.000,60,Camembert Pierrot,35,34.00,1190.00
10537,RICSU,1997-05-14 00:00:00.000,31,Gorgonzola Telino,30,12.50,375.00
10537,RICSU,1997-05-14 00:00:00.000,51,Manjimup Dried Apples,6,53.00,318.00
10537,RICSU,1997-05-14 00:00:00.000,58,Escargots de Bourgogne,20,13.25,265.00
10537,RICSU,1997-05-14 00:00:00.000,72,Mozzarella di Giovanni,21,34.80,730.80
10537,RICSU,1997-05-14 00:00:00.000,73,Röd Kaviar,9,15.00,135.00
10538,BSBEV,1997-05-15 00:00:00.000,70,Outback Lager,7,15.00,105.00
10538,BSBEV,1997-05-15 00:00:00.000,72,Mozzarella di Giovanni,1,34.80,34.80
10539,BSBEV,1997-05-16 00:00:00.000,13,Konbu,8,6.00,48.00
10539,BSBEV,1997-05-16 00:00:00.000,21,Sir Rodney's Scones,15,10.00,150.00
10539,BSBEV,1997-05-16 00:00:00.000,33,Geitost,15,2.50,37.50
10539,BSBEV,1997-05-16 00:00:00.000,49,Maxilaku,6,20.00,120.00
10540,QUICK,1997-05-19 00:00:00.000,3,Aniseed Syrup,60,10.00,600.00
10540,QUICK,1997-05-19 00:00:00.000,26,Gumbär Gummibärchen,40,31.23,1249.20
10540,QUICK,1997-05-19 00:00:00.000,38,Côte de Blaye,30,263.50,7905.00
10540,QUICK,1997-05-19 00:00:00.000,68,Scottish Longbreads,35,12.50,437.50
10541,HANAR,1997-05-19 00:00:00.000,24,Guaraná Fantástica,35,4.50,157.50
10541,HANAR,1997-05-19 00:00:00.000,38,Côte de Blaye,4,263.50,1054.00
10541,HANAR,1997-05-19 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,36,21.05,757.80
10541,HANAR,1997-05-19 00:00:00.000,71,Flotemysost,9,21.50,193.50
10542,KOENE,1997-05-20 00:00:00.000,11,Queso Cabrales,15,21.00,315.00
10542,KOENE,1997-05-20 00:00:00.000,54,Tourtière,24,7.45,178.80
10543,LILAS,1997-05-21 00:00:00.000,12,Queso Manchego La Pastora,30,38.00,1140.00
10543,LILAS,1997-05-21 00:00:00.000,23,Tunnbröd,70,9.00,630.00
10544,LONEP,1997-05-21 00:00:00.000,28,Rössle Sauerkraut,7,45.60,319.20
10544,LONEP,1997-05-21 00:00:00.000,67,Laughing Lumberjack Lager,7,14.00,98.00
10545,LAZYK,1997-05-22 00:00:00.000,11,Queso Cabrales,10,21.00,210.00
10546,VICTE,1997-05-23 00:00:00.000,7,Uncle Bob's Organic Dried Pears,10,30.00,300.00
10546,VICTE,1997-05-23 00:00:00.000,35,Steeleye Stout,30,18.00,540.00
10546,VICTE,1997-05-23 00:00:00.000,62,Tarte au sucre,40,49.30,1972.00
10547,SEVES,1997-05-23 00:00:00.000,32,Mascarpone Fabioli,24,32.00,768.00
10547,SEVES,1997-05-23 00:00:00.000,36,Inlagd Sill,60,19.00,1140.00
10548,TOMSP,1997-05-26 00:00:00.000,34,Sasquatch Ale,10,14.00,140.00
10548,TOMSP,1997-05-26 00:00:00.000,41,Jack's New England Clam Chowder,14,9.65,135.10
10549,QUICK,1997-05-27 00:00:00.000,31,Gorgonzola Telino,55,12.50,687.50
10549,QUICK,1997-05-27 00:00:00.000,45,Rogede sild,100,9.50,950.00
10549,QUICK,1997-05-27 00:00:00.000,51,Manjimup Dried Apples,48,53.00,2544.00
10550,GODOS,1997-05-28 00:00:00.000,17,Alice Mutton,8,39.00,312.00
10550,GODOS,1997-05-28 00:00:00.000,19,Teatime Chocolate Biscuits,10,9.20,92.00
10550,GODOS,1997-05-28 00:00:00.000,21,Sir Rodney's Scones,6,10.00,60.00
10550,GODOS,1997-05-28 00:00:00.000,61,Sirop d'érable,10,28.50,285.00
10551,FURIB,1997-05-28 00:00:00.000,16,Pavlova,40,17.45,698.00
10551,FURIB,1997-05-28 00:00:00.000,35,Steeleye Stout,20,18.00,360.00
10551,FURIB,1997-05-28 00:00:00.000,44,Gula Malacca,40,19.45,778.00
10552,HILAA,1997-05-29 00:00:00.000,69,Gudbrandsdalsost,18,36.00,648.00
10552,HILAA,1997-05-29 00:00:00.000,75,Rhönbräu Klosterbier,30,7.75,232.50
10553,WARTH,1997-05-30 00:00:00.000,11,Queso Cabrales,15,21.00,315.00
10553,WARTH,1997-05-30 00:00:00.000,16,Pavlova,14,17.45,244.30
10553,WARTH,1997-05-30 00:00:00.000,22,Gustaf's Knäckebröd,24,21.00,504.00
10553,WARTH,1997-05-30 00:00:00.000,31,Gorgonzola Telino,30,12.50,375.00
10553,WARTH,1997-05-30 00:00:00.000,35,Steeleye Stout,6,18.00,108.00
10554,OTTIK,1997-05-30 00:00:00.000,16,Pavlova,30,17.45,523.50
10554,OTTIK,1997-05-30 00:00:00.000,23,Tunnbröd,20,9.00,180.00
10554,OTTIK,1997-05-30 00:00:00.000,62,Tarte au sucre,20,49.30,986.00
10554,OTTIK,1997-05-30 00:00:00.000,77,Original Frankfurter grüne Soße,10,13.00,130.00
10555,SAVEA,1997-06-02 00:00:00.000,14,Tofu,30,23.25,697.50
10555,SAVEA,1997-06-02 00:00:00.000,19,Teatime Chocolate Biscuits,35,9.20,322.00
10555,SAVEA,1997-06-02 00:00:00.000,24,Guaraná Fantástica,18,4.50,81.00
10555,SAVEA,1997-06-02 00:00:00.000,51,Manjimup Dried Apples,20,53.00,1060.00
10555,SAVEA,1997-06-02 00:00:00.000,56,Gnocchi di nonna Alice,40,38.00,1520.00
10556,SIMOB,1997-06-03 00:00:00.000,72,Mozzarella di Giovanni,24,34.80,835.20
10557,LEHMS,1997-06-03 00:00:00.000,64,Wimmers gute Semmelknödel,30,33.25,997.50
10557,LEHMS,1997-06-03 00:00:00.000,75,Rhönbräu Klosterbier,20,7.75,155.00
10558,AROUT,1997-06-04 00:00:00.000,47,Zaanse koeken,25,9.50,237.50
10558,AROUT,1997-06-04 00:00:00.000,51,Manjimup Dried Apples,20,53.00,1060.00
10558,AROUT,1997-06-04 00:00:00.000,52,Filo Mix,30,7.00,210.00
10558,AROUT,1997-06-04 00:00:00.000,53,Perth Pasties,18,32.80,590.40
10558,AROUT,1997-06-04 00:00:00.000,73,Röd Kaviar,3,15.00,45.00
10559,BLONP,1997-06-05 00:00:00.000,41,Jack's New England Clam Chowder,12,9.65,115.80
10559,BLONP,1997-06-05 00:00:00.000,55,Pâté chinois,18,24.00,432.00
10560,FRANK,1997-06-06 00:00:00.000,30,Nord-Ost Matjeshering,20,25.89,517.80
10560,FRANK,1997-06-06 00:00:00.000,62,Tarte au sucre,15,49.30,739.50
10561,FOLKO,1997-06-06 00:00:00.000,44,Gula Malacca,10,19.45,194.50
10561,FOLKO,1997-06-06 00:00:00.000,51,Manjimup Dried Apples,50,53.00,2650.00
10562,REGGC,1997-06-09 00:00:00.000,33,Geitost,20,2.50,50.00
10562,REGGC,1997-06-09 00:00:00.000,62,Tarte au sucre,10,49.30,493.00
10563,RICAR,1997-06-10 00:00:00.000,36,Inlagd Sill,25,19.00,475.00
10563,RICAR,1997-06-10 00:00:00.000,52,Filo Mix,70,7.00,490.00
10564,RATTC,1997-06-10 00:00:00.000,17,Alice Mutton,16,39.00,624.00
10564,RATTC,1997-06-10 00:00:00.000,31,Gorgonzola Telino,6,12.50,75.00
10564,RATTC,1997-06-10 00:00:00.000,55,Pâté chinois,25,24.00,600.00
10565,MEREP,1997-06-11 00:00:00.000,24,Guaraná Fantástica,25,4.50,112.50
10565,MEREP,1997-06-11 00:00:00.000,64,Wimmers gute Semmelknödel,18,33.25,598.50
10566,BLONP,1997-06-12 00:00:00.000,11,Queso Cabrales,35,21.00,735.00
10566,BLONP,1997-06-12 00:00:00.000,18,Carnarvon Tigers,18,62.50,1125.00
10566,BLONP,1997-06-12 00:00:00.000,76,Lakkalikööri,10,18.00,180.00
10567,HUNGO,1997-06-12 00:00:00.000,31,Gorgonzola Telino,60,12.50,750.00
10567,HUNGO,1997-06-12 00:00:00.000,51,Manjimup Dried Apples,3,53.00,159.00
10567,HUNGO,1997-06-12 00:00:00.000,59,Raclette Courdavault,40,55.00,2200.00
10568,GALED,1997-06-13 00:00:00.000,10,Ikura,5,31.00,155.00
10569,RATTC,1997-06-16 00:00:00.000,31,Gorgonzola Telino,35,12.50,437.50
10569,RATTC,1997-06-16 00:00:00.000,76,Lakkalikööri,30,18.00,540.00
10570,MEREP,1997-06-17 00:00:00.000,11,Queso Cabrales,15,21.00,315.00
10570,MEREP,1997-06-17 00:00:00.000,56,Gnocchi di nonna Alice,60,38.00,2280.00
10571,ERNSH,1997-06-17 00:00:00.000,14,Tofu,11,23.25,255.75
10571,ERNSH,1997-06-17 00:00:00.000,42,Singaporean Hokkien Fried Mee,28,14.00,392.00
10572,BERGS,1997-06-18 00:00:00.000,16,Pavlova,12,17.45,209.40
10572,BERGS,1997-06-18 00:00:00.000,32,Mascarpone Fabioli,10,32.00,320.00
10572,BERGS,1997-06-18 00:00:00.000,40,Boston Crab Meat,50,18.40,920.00
10572,BERGS,1997-06-18 00:00:00.000,75,Rhönbräu Klosterbier,15,7.75,116.25
10573,ANTON,1997-06-19 00:00:00.000,17,Alice Mutton,18,39.00,702.00
10573,ANTON,1997-06-19 00:00:00.000,34,Sasquatch Ale,40,14.00,560.00
10573,ANTON,1997-06-19 00:00:00.000,53,Perth Pasties,25,32.80,820.00
10574,TRAIH,1997-06-19 00:00:00.000,33,Geitost,14,2.50,35.00
10574,TRAIH,1997-06-19 00:00:00.000,40,Boston Crab Meat,2,18.40,36.80
10574,TRAIH,1997-06-19 00:00:00.000,62,Tarte au sucre,10,49.30,493.00
10574,TRAIH,1997-06-19 00:00:00.000,64,Wimmers gute Semmelknödel,6,33.25,199.50
10575,MORGK,1997-06-20 00:00:00.000,59,Raclette Courdavault,12,55.00,660.00
10575,MORGK,1997-06-20 00:00:00.000,63,Vegie-spread,6,43.90,263.40
10575,MORGK,1997-06-20 00:00:00.000,72,Mozzarella di Giovanni,30,34.80,1044.00
10575,MORGK,1997-06-20 00:00:00.000,76,Lakkalikööri,10,18.00,180.00
10576,TORTU,1997-06-23 00:00:00.000,1,Chai,10,18.00,180.00
10576,TORTU,1997-06-23 00:00:00.000,31,Gorgonzola Telino,20,12.50,250.00
10576,TORTU,1997-06-23 00:00:00.000,44,Gula Malacca,21,19.45,408.45
10577,TRAIH,1997-06-23 00:00:00.000,39,Chartreuse verte,10,18.00,180.00
10577,TRAIH,1997-06-23 00:00:00.000,75,Rhönbräu Klosterbier,20,7.75,155.00
10577,TRAIH,1997-06-23 00:00:00.000,77,Original Frankfurter grüne Soße,18,13.00,234.00
10578,BSBEV,1997-06-24 00:00:00.000,35,Steeleye Stout,20,18.00,360.00
10578,BSBEV,1997-06-24 00:00:00.000,57,Ravioli Angelo,6,19.50,117.00
10579,LETSS,1997-06-25 00:00:00.000,15,Genen Shouyu,10,15.50,155.00
10579,LETSS,1997-06-25 00:00:00.000,75,Rhönbräu Klosterbier,21,7.75,162.75
10580,OTTIK,1997-06-26 00:00:00.000,14,Tofu,15,23.25,348.75
10580,OTTIK,1997-06-26 00:00:00.000,41,Jack's New England Clam Chowder,9,9.65,86.85
10580,OTTIK,1997-06-26 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,30,21.05,631.50
10581,FAMIA,1997-06-26 00:00:00.000,75,Rhönbräu Klosterbier,50,7.75,387.50
10582,BLAUS,1997-06-27 00:00:00.000,57,Ravioli Angelo,4,19.50,78.00
10582,BLAUS,1997-06-27 00:00:00.000,76,Lakkalikööri,14,18.00,252.00
10583,WARTH,1997-06-30 00:00:00.000,29,Thüringer Rostbratwurst,10,123.79,1237.90
10583,WARTH,1997-06-30 00:00:00.000,60,Camembert Pierrot,24,34.00,816.00
10583,WARTH,1997-06-30 00:00:00.000,69,Gudbrandsdalsost,10,36.00,360.00
10584,BLONP,1997-06-30 00:00:00.000,31,Gorgonzola Telino,50,12.50,625.00
10585,WELLI,1997-07-01 00:00:00.000,47,Zaanse koeken,15,9.50,142.50
10586,REGGC,1997-07-02 00:00:00.000,52,Filo Mix,4,7.00,28.00
10587,QUEDE,1997-07-02 00:00:00.000,26,Gumbär Gummibärchen,6,31.23,187.38
10587,QUEDE,1997-07-02 00:00:00.000,35,Steeleye Stout,20,18.00,360.00
10587,QUEDE,1997-07-02 00:00:00.000,77,Original Frankfurter grüne Soße,20,13.00,260.00
10588,QUICK,1997-07-03 00:00:00.000,18,Carnarvon Tigers,40,62.50,2500.00
10588,QUICK,1997-07-03 00:00:00.000,42,Singaporean Hokkien Fried Mee,100,14.00,1400.00
10589,GREAL,1997-07-04 00:00:00.000,35,Steeleye Stout,4,18.00,72.00
10590,MEREP,1997-07-07 00:00:00.000,1,Chai,20,18.00,360.00
10590,MEREP,1997-07-07 00:00:00.000,77,Original Frankfurter grüne Soße,60,13.00,780.00
10591,VAFFE,1997-07-07 00:00:00.000,3,Aniseed Syrup,14,10.00,140.00
10591,VAFFE,1997-07-07 00:00:00.000,7,Uncle Bob's Organic Dried Pears,10,30.00,300.00
10591,VAFFE,1997-07-07 00:00:00.000,54,Tourtière,50,7.45,372.50
