antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
JUMBO SHOPPER VINTAGE PAISLEY ROJO,BOLSA JUMBO ANIMALES DEL BOSQUE,0.05340834368378754,0.034460923991135144,0.013102457319597671,0.24532603739170084,7.118962841936839,0.011261956447418245,1.2794122016238312
BOLSA JUMBO ANIMALES DEL BOSQUE,JUMBO SHOPPER VINTAGE PAISLEY ROJO,0.034460923991135144,0.05340834368378754,0.013102457319597671,0.3802120141342756,7.118962841936839,0.011261956447418245,1.5272830030643563
BOLSA JUMBO ANIMALES DEL BOSQUE,PUESTA EN ESCENA PUNTOCOM,0.034460923991135144,0.03458269404057378,0.011495092667007623,0.3335689045936395,9.645544219379882,0.010303341076266728,1.4486378451034867
PUESTA EN ESCENA PUNTOCOM,BOLSA JUMBO ANIMALES DEL BOSQUE,0.03458269404057378,0.034460923991135144,0.011495092667007623,0.33239436619718316,9.645544219379884,0.010303341076266728,1.4462716117432364
BOLSO CHARLOTTE LUNARES ROSAS,BOLSO CHARLOTTE FRESA,0.02208908696816931,0.03358417963517693,0.010886242419814422,0.4928335170893054,14.674573636841167,0.010144398555098378,1.9055198892845535
BOLSO CHARLOTTE FRESA,BOLSO CHARLOTTE LUNARES ROSAS,0.03358417963517693,0.02208908696816931,0.010886242419814422,0.32414793328498914,14.674573636841167,0.010144398555098378,1.4469304174580413
BOLSO CHARLOTTE FRESA,BOLSO CHARLOTTE RETROSPOT ROJO,0.03358417963517693,0.030637344438761843,0.013881785636004968,0.41334300217548947,13.491476162422712,0.012852855556828802,1.6523499406909115
BOLSO CHARLOTTE RETROSPOT ROJO,BOLSO CHARLOTTE FRESA,0.030637344438761843,0.03358417963517693,0.013881785636004968,0.4531001589825119,13.491476162422712,0.012852855556828802,1.7670800901438188
BOLSO CHARLOTTE SUKI DESIGN,BOLSO CHARLOTTE FRESA,0.03424173790214559,0.03358417963517693,0.014953362071065,0.4366998577524893,13.003142029858568,0.013803381394338697,1.715632125546643
BOLSO CHARLOTTE FRESA,BOLSO CHARLOTTE SUKI DESIGN,0.03358417963517693,0.03424173790214559,0.014953362071065,0.4452501812907904,13.003142029858568,0.013803381394338697,1.7408897299777009
BOLSO WOODLAND CHARLOTTE,BOLSO CHARLOTTE FRESA,0.03838191958305935,0.03358417963517693,0.016877328852195513,0.43972081218274106,13.093093741142518,0.015588303570175132,1.7248825967100352
BOLSO CHARLOTTE FRESA,BOLSO WOODLAND CHARLOTTE,0.03358417963517693,0.03838191958305935,0.016877328852195513,0.5025380710659898,13.093093741142518,0.015588303570175132,1.9330485902258907
LONCHERA CALAVERA NEGRA.,BOLSO CHARLOTTE FRESA,0.057256277246048565,0.03358417963517693,0.010934950439589879,0.19098256061250532,5.68668232147214,0.00901204533931709,1.1945549914183486
BOLSO CHARLOTTE FRESA,LONCHERA CALAVERA NEGRA.,0.03358417963517693,0.057256277246048565,0.010934950439589879,0.32559825960841193,5.68668232147214,0.00901204533931709,1.3978963372878486
BOLSO CHARLOTTE LUNARES ROSAS,BOLSO CHARLOTTE RETROSPOT ROJO,0.02208908696816931,0.030637344438761843,0.015610920338033657,0.7067254685777288,23.067451880182926,0.014934169372252087,3.3053080022332444
BOLSO CHARLOTTE RETROSPOT ROJO,BOLSO CHARLOTTE LUNARES ROSAS,0.030637344438761843,0.02208908696816931,0.015610920338033657,0.5095389507154213,23.067451880182926,0.014934169372252087,1.9938605001524197
BOLSO CHARLOTTE SUKI DESIGN,BOLSO CHARLOTTE LUNARES ROSAS,0.03424173790214559,0.02208908696816931,0.01237183702296583,0.3613086770981508,16.356885987130287,0.011615468296504077,1.5311166411166526
BOLSO CHARLOTTE LUNARES ROSAS,BOLSO CHARLOTTE SUKI DESIGN,0.02208908696816931,0.03424173790214559,0.01237183702296583,0.5600882028665931,16.356885987130283,0.011615468296504077,2.195345222362792
BOLSO WOODLAND CHARLOTTE,BOLSO CHARLOTTE LUNARES ROSAS,0.03838191958305935,0.02208908696816931,0.011519446676895351,0.3001269035532995,13.587112223596506,0.010671625117219873,1.3972689020291615
BOLSO CHARLOTTE LUNARES ROSAS,BOLSO WOODLAND CHARLOTTE,0.02208908696816931,0.03838191958305935,0.011519446676895351,0.5214994487320838,13.587112223596504,0.010671625117219873,2.009648845479643
BOLSO CHARLOTTE SUKI DESIGN,BOLSO CHARLOTTE RETROSPOT ROJO,0.03424173790214559,0.030637344438761843,0.015148194150166825,0.4423897581792319,14.439559507629125,0.014099118231876984,1.7384233338253836
BOLSO CHARLOTTE RETROSPOT ROJO,BOLSO CHARLOTTE SUKI DESIGN,0.030637344438761843,0.03424173790214559,0.015148194150166825,0.4944356120826709,14.439559507629125,0.014099118231876984,1.9102576945268883
BOLSO JUMBO ROJO RETROSPOT,BOLSO CHARLOTTE RETROSPOT ROJO,0.07971067436253379,0.030637344438761843,0.012420545042741288,0.155820348304308,5.085961305026383,0.009978421656850357,1.1482895300948002
BOLSO CHARLOTTE RETROSPOT ROJO,BOLSO JUMBO ROJO RETROSPOT,0.030637344438761843,0.07971067436253379,0.012420545042741288,0.40540540540540543,5.085961305026383,0.009978421656850357,1.5477593203902844
BOLSO WOODLAND CHARLOTTE,BOLSO CHARLOTTE RETROSPOT ROJO,0.03838191958305935,0.030637344438761843,0.01446628187331044,0.3769035532994924,12.302096027051237,0.013290361782823393,1.5557184777642683
BOLSO CHARLOTTE RETROSPOT ROJO,BOLSO WOODLAND CHARLOTTE,0.030637344438761843,0.03838191958305935,0.01446628187331044,0.47217806041335453,12.302096027051237,0.013290361782823393,1.8218607607899266
LONCHERA CALAVERA NEGRA.,BOLSO CHARLOTTE RETROSPOT ROJO,0.057256277246048565,0.030637344438761843,0.010082560093519398,0.176095278604849,5.747733096020433,0.008328379806250966,1.1765470331566705
BOLSO CHARLOTTE RETROSPOT ROJO,LONCHERA CALAVERA NEGRA.,0.030637344438761843,0.057256277246048565,0.010082560093519398,0.32909379968203495,5.747733096020433,0.008328379806250966,1.4051796246735435
BOLSO CHARLOTTE RETROSPOT ROJO,LONCHERA ROJO RETROSPOT,0.030637344438761843,0.04473831616375636,0.011275906578018071,0.36804451510333863,8.226606333510173,0.00990524337609884,1.5115964758062825
LONCHERA ROJO RETROSPOT,BOLSO CHARLOTTE RETROSPOT ROJO,0.04473831616375636,0.030637344438761843,0.011275906578018071,0.2520413718018509,8.226606333510174,0.00990524337609884,1.2960110613289624
BOLSO CHARLOTTE SUKI DESIGN,BOLSO JUMBO ROJO RETROSPOT,0.03424173790214559,0.07971067436253379,0.012079588904313095,0.352773826458037,4.425678609286116,0.009350156884787937,1.421897573457448
BOLSO JUMBO ROJO RETROSPOT,BOLSO CHARLOTTE SUKI DESIGN,0.07971067436253379,0.03424173790214559,0.012079588904313095,0.15154292697830737,4.425678609286116,0.009350156884787937,1.1382523557242628
BOLSO WOODLAND CHARLOTTE,BOLSO CHARLOTTE SUKI DESIGN,0.03838191958305935,0.03424173790214559,0.016877328852195513,0.43972081218274106,12.841661642272781,0.015563065221651165,1.723708970629919
BOLSO CHARLOTTE SUKI DESIGN,BOLSO WOODLAND CHARLOTTE,0.03424173790214559,0.03838191958305935,0.016877328852195513,0.4928876244665718,12.841661642272783,0.015563065221651165,1.8962623016356501
LONCHERA CALAVERA NEGRA.,BOLSO CHARLOTTE SUKI DESIGN,0.057256277246048565,0.03424173790214559,0.010886242419814422,0.19013185878349637,5.552634604202805,0.008925687981102645,1.1924882742605334
BOLSO CHARLOTTE SUKI DESIGN,LONCHERA CALAVERA NEGRA.,0.03424173790214559,0.057256277246048565,0.010886242419814422,0.31792318634423894,5.5526346042028045,0.008925687981102645,1.382166500721643
BOLSO DE HOMBRO SUKI,PUESTA EN ESCENA PUNTOCOM,0.022430043106597502,0.03458269404057378,0.011324614597793527,0.504885993485342,14.599382942606782,0.010548923279721184,1.9498889008522622
PUESTA EN ESCENA PUNTOCOM,BOLSO DE HOMBRO SUKI,0.03458269404057378,0.022430043106597502,0.011324614597793527,0.3274647887323944,14.59938294260678,0.010548923279721184,1.4535595170561588
BOLSO JUMBO FRESA,BOLSO JUMBO BARROCO NEGRO BLANCO,0.04524975037139865,0.04573683056915321,0.015635274347921384,0.3455328310010764,7.554804884843024,0.013565694181888245,1.45807645460733
BOLSO JUMBO BARROCO NEGRO BLANCO,BOLSO JUMBO FRESA,0.04573683056915321,0.04524975037139865,0.015635274347921384,0.34185303514376997,7.554804884843024,0.013565694181888245,1.4506642142415156
BOLSO JUMBO LUNAR ROSA,BOLSO JUMBO BARROCO NEGRO BLANCO,0.03514283626799152,0.04573683056915321,0.012055234894425367,0.34303534303534305,7.5001992653749845,0.010447912946316746,1.4525334952412572
BOLSO JUMBO BARROCO NEGRO BLANCO,BOLSO JUMBO LUNAR ROSA,0.04573683056915321,0.03514283626799152,0.012055234894425367,0.26357827476038337,7.5001992653749845,0.010447912946316746,1.3101964956534433
BOLSO JUMBO PAISLEY VINTAGE ROSA,BOLSO JUMBO BARROCO NEGRO BLANCO,0.03942914200823166,0.04573683056915321,0.01261537712184311,0.31995058678196414,6.9954691394324975,0.010812013134325537,1.4032262228052141
BOLSO JUMBO BARROCO NEGRO BLANCO,BOLSO JUMBO PAISLEY VINTAGE ROSA,0.04573683056915321,0.03942914200823166,0.01261537712184311,0.27582534611288606,6.9954691394324975,0.010812013134325537,1.326435346550398
BOLSO JUMBO BARROCO NEGRO BLANCO,BOLSO JUMBO ROJO RETROSPOT,0.04573683056915321,0.07971067436253379,0.02230827305715886,0.48775292864749736,6.119041553069016,0.018662559449286707,1.7965731325854069
BOLSO JUMBO ROJO RETROSPOT,BOLSO JUMBO BARROCO NEGRO BLANCO,0.07971067436253379,0.04573683056915321,0.02230827305715886,0.2798655667583257,6.119041553069016,0.018662559449286707,1.3251180965410103
BÚHOS DE BOLSA JUMBO,BOLSO JUMBO BARROCO NEGRO BLANCO,0.03200116899247461,0.04573683056915321,0.011446384647232168,0.3576864535768645,7.8205343292436815,0.009982752603008517,1.4856656452987351
BOLSO JUMBO BARROCO NEGRO BLANCO,BÚHOS DE BOLSA JUMBO,0.04573683056915321,0.03200116899247461,0.011446384647232168,0.25026624068157616,7.8205343292436815,0.009982752603008517,1.2911234407898668
BOLSO JUMBO BARROCO NEGRO BLANCO,JUMBO SHOPPER VINTAGE PAISLEY ROJO,0.04573683056915321,0.05340834368378754,0.01741311706972553,0.38072417465388714,7.12855236455233,0.014970388703681035,1.5285461139826717
JUMBO SHOPPER VINTAGE PAISLEY ROJO,BOLSO JUMBO BARROCO NEGRO BLANCO,0.05340834368378754,0.04573683056915321,0.01741311706972553,0.3260373917008664,7.12855236455233,0.014970388703681035,1.4158992764288543
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,BOLSO JUMBO BARROCO NEGRO BLANCO,0.13297289398699497,0.04573683056915321,0.011665570736221719,0.08772893772893772,1.9181245538274292,0.0055838120136485585,1.0460302961438313
BOLSO JUMBO BARROCO NEGRO BLANCO,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.04573683056915321,0.13297289398699497,0.011665570736221719,0.25505857294994677,1.9181245538274292,0.0055838120136485585,1.1638862795514107
BOLSO JUMBO DISEÑO SPACEBOY,BOLSO JUMBO ROJO RETROSPOT,0.03044251235966002,0.07971067436253379,0.015343026229268648,0.504,6.3228670944087995,0.012916433039790379,1.8554220274948916
BOLSO JUMBO ROJO RETROSPOT,BOLSO JUMBO DISEÑO SPACEBOY,0.07971067436253379,0.03044251235966002,0.015343026229268648,0.1924839596700275,6.322867094408799,0.012916433039790379,1.2006665369076175
BOLSO JUMBO DISEÑO SPACEBOY,JUMBO SHOPPER VINTAGE PAISLEY ROJO,0.03044251235966002,0.05340834368378754,0.01239619103285356,0.4072,7.624276880984952,0.010770306870150887,1.5968145349463774
JUMBO SHOPPER VINTAGE PAISLEY ROJO,BOLSO JUMBO DISEÑO SPACEBOY,0.05340834368378754,0.03044251235966002,0.01239619103285356,0.23210214318285452,7.624276880984952,0.010770306870150887,1.2626125714936256
BOLSO JUMBO LUNAR ROSA,BOLSO JUMBO FRESA,0.03514283626799152,0.04524975037139865,0.010253038162733494,0.2917532917532918,6.447622127385314,0.008662833594263942,1.3480475638102463
BOLSO JUMBO FRESA,BOLSO JUMBO LUNAR ROSA,0.04524975037139865,0.03514283626799152,0.010253038162733494,0.22658772874058125,6.447622127385314,0.008662833594263942,1.2475327837258676
BOLSO JUMBO PAISLEY VINTAGE ROSA,BOLSO JUMBO FRESA,0.03942914200823166,0.04524975037139865,0.014661113952412265,0.37183446571957995,8.217381591448692,0.012876955119181355,1.519902314797154
BOLSO JUMBO FRESA,BOLSO JUMBO PAISLEY VINTAGE ROSA,0.04524975037139865,0.03942914200823166,0.014661113952412265,0.3240043057050592,8.217381591448694,0.012876955119181355,1.420971858398651
BOLSO JUMBO FRESA,BOLSO JUMBO ROJO RETROSPOT,0.04524975037139865,0.07971067436253379,0.022551813156036143,0.4983853606027987,6.252429358909721,0.01894492503919564,1.8346540418824167
BOLSO JUMBO ROJO RETROSPOT,BOLSO JUMBO FRESA,0.07971067436253379,0.04524975037139865,0.022551813156036143,0.28292086770546904,6.252429358909722,0.01894492503919564,1.3314433604748244
BÚHOS DE BOLSA JUMBO,BOLSO JUMBO FRESA,0.03200116899247461,0.04524975037139865,0.010764472370375783,0.3363774733637747,7.433797327120534,0.009316427461873363,1.438694756894475
BOLSO JUMBO FRESA,BÚHOS DE BOLSA JUMBO,0.04524975037139865,0.03200116899247461,0.010764472370375783,0.2378902045209903,7.433797327120534,0.009316427461873363,1.2701566582005523
BOLSO JUMBO FRESA,JUMBO SHOPPER VINTAGE PAISLEY ROJO,0.04524975037139865,0.05340834368378754,0.014027909695331336,0.31001076426264795,5.804538071768621,0.011611195475890084,1.371893367734417
JUMBO SHOPPER VINTAGE PAISLEY ROJO,BOLSO JUMBO FRESA,0.05340834368378754,0.04524975037139865,0.014027909695331336,0.26265389876880985,5.804538071768622,0.011611195475890084,1.2948468135037245
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,BOLSO JUMBO FRESA,0.13297289398699497,0.04524975037139865,0.012030880884537638,0.09047619047619046,1.999484853144702,0.006013890625463659,1.0497254053508183
BOLSO JUMBO FRESA,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.04524975037139865,0.13297289398699497,0.012030880884537638,0.2658772874058127,1.9994848531447023,0.006013890625463659,1.1810383892757794
BOLSO JUMBO HOJA VINTAGE,BOLSO JUMBO ROJO RETROSPOT,0.021407174691312925,0.07971067436253379,0.010350454202284406,0.48350398179749715,6.065736937545686,0.008644073871443288,1.7817936502980898
BOLSO JUMBO ROJO RETROSPOT,BOLSO JUMBO HOJA VINTAGE,0.07971067436253379,0.021407174691312925,0.010350454202284406,0.12985029025359,6.065736937545687,0.008644073871443288,1.1246258136360017
BOLSO JUMBO LUNAR ROSA,BOLSO JUMBO PAISLEY VINTAGE ROSA,0.03514283626799152,0.03942914200823166,0.01078882638026351,0.306999306999307,7.786101633538322,0.009403174498480838,1.3861037480821217
BOLSO JUMBO PAISLEY VINTAGE ROSA,BOLSO JUMBO LUNAR ROSA,0.03942914200823166,0.03514283626799152,0.01078882638026351,0.27362569487337857,7.786101633538322,0.009403174498480838,1.3283195136752735
BOLSO JUMBO LUNAR ROSA,BOLSO JUMBO ROJO RETROSPOT,0.03514283626799152,0.07971067436253379,0.023525973551545263,0.6694386694386695,8.398356616505104,0.02072471437361155,2.7840199096328386
BOLSO JUMBO ROJO RETROSPOT,BOLSO JUMBO LUNAR ROSA,0.07971067436253379,0.03514283626799152,0.023525973551545263,0.2951420714940422,8.398356616505106,0.02072471437361155,1.368867575593786
BOLSO JUMBO LUNAR ROSA,JUMBO SHOPPER VINTAGE PAISLEY ROJO,0.03514283626799152,0.05340834368378754,0.013151165339373128,0.37422037422037424,7.006777376134422,0.011274244661949163,1.5126597564388644
JUMBO SHOPPER VINTAGE PAISLEY ROJO,BOLSO JUMBO LUNAR ROSA,0.05340834368378754,0.03514283626799152,0.013151165339373128,0.24623803009575923,7.006777376134422,0.011274244661949163,1.2800555112306682
BOLSO JUMBO PAISLEY AZUL ESCANDINAVO,BOLSO JUMBO ROJO RETROSPOT,0.016122354545675944,0.07971067436253379,0.01091059642970215,0.676737160120846,8.489918891451897,0.00962547267655446,2.846876325102816
BOLSO JUMBO ROJO RETROSPOT,BOLSO JUMBO PAISLEY AZUL ESCANDINAVO,0.07971067436253379,0.016122354545675944,0.01091059642970215,0.13687748243201955,8.489918891451897,0.00962547267655446,1.1399049676361073
BOLSO JUMBO PAISLEY VINTAGE ROSA,BOLSO JUMBO ROJO RETROSPOT,0.03942914200823166,0.07971067436253379,0.018582109544336475,0.4712785670166769,5.912364570813251,0.015439186045324219,1.740593946503572
BOLSO JUMBO ROJO RETROSPOT,BOLSO JUMBO PAISLEY VINTAGE ROSA,0.07971067436253379,0.03942914200823166,0.018582109544336475,0.2331194622670333,5.912364570813251,0.015439186045324219,1.2525690909191465
BOLSO JUMBO SCANDINAVIA PAISLEY,BOLSO JUMBO PAISLEY VINTAGE ROSA,0.02143152870120065,0.03942914200823166,0.01005820608363167,0.4693181818181818,11.902825116514121,0.009213179295018536,1.8100692827253877
BOLSO JUMBO PAISLEY VINTAGE ROSA,BOLSO JUMBO SCANDINAVIA PAISLEY,0.03942914200823166,0.02143152870120065,0.01005820608363167,0.25509573810994435,11.90282511651412,0.009213179295018536,1.3136835448032802
BOLSO JUMBO PAISLEY VINTAGE ROSA,JUMBO SHOPPER VINTAGE PAISLEY ROJO,0.03942914200823166,0.05340834368378754,0.01668249677309369,0.423100679431748,7.921995895187872,0.014576651605561191,1.640826436376818
JUMBO SHOPPER VINTAGE PAISLEY ROJO,BOLSO JUMBO PAISLEY VINTAGE ROSA,0.05340834368378754,0.03942914200823166,0.01668249677309369,0.3123575011399909,7.921995895187872,0.014576651605561191,1.3969044373845807
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,BOLSO JUMBO PAISLEY VINTAGE ROSA,0.13297289398699497,0.03942914200823166,0.01030174618250895,0.07747252747252746,1.9648545092955219,0.005058739062250192,1.0412382141423575
BOLSO JUMBO PAISLEY VINTAGE ROSA,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.03942914200823166,0.13297289398699497,0.01030174618250895,0.26127239036442246,1.9648545092955219,0.005058739062250192,1.1736763249456983
BOLSO WOODLAND CHARLOTTE,BOLSO JUMBO ROJO RETROSPOT,0.03838191958305935,0.07971067436253379,0.010691410340712599,0.2785532994923858,3.4945545464273917,0.007631961647418396,1.2756165146918619
BOLSO JUMBO ROJO RETROSPOT,BOLSO WOODLAND CHARLOTTE,0.07971067436253379,0.03838191958305935,0.010691410340712599,0.1341277115795906,3.494554546427392,0.007631961647418396,1.110577267891548
BÚHOS DE BOLSA JUMBO,BOLSO JUMBO ROJO RETROSPOT,0.03200116899247461,0.07971067436253379,0.015002070090840458,0.4687975646879756,5.881239475604328,0.0124512353300609,1.7324644325037688
BOLSO JUMBO ROJO RETROSPOT,BÚHOS DE BOLSA JUMBO,0.07971067436253379,0.03200116899247461,0.015002070090840458,0.1882065383440269,5.881239475604329,0.0124512353300609,1.192420088026959
BOLSO JUMBO ROJO RETROSPOT,JUGUETES JUMBO BAG,0.07971067436253379,0.025693480431553055,0.012591023111955384,0.1579590589673083,6.147826464698243,0.010542978460035725,1.157077372477332
JUGUETES JUMBO BAG,BOLSO JUMBO ROJO RETROSPOT,0.025693480431553055,0.07971067436253379,0.012591023111955384,0.4900473933649289,6.147826464698242,0.010542978460035725,1.8046565772258867
BOLSO JUMBO ROJO RETROSPOT,JUMBO SHOPPER VINTAGE PAISLEY ROJO,0.07971067436253379,0.05340834368378754,0.02454884196682984,0.307974335472044,5.766408658831554,0.020291626875209162,1.367856287471507
JUMBO SHOPPER VINTAGE PAISLEY ROJO,BOLSO JUMBO ROJO RETROSPOT,0.05340834368378754,0.07971067436253379,0.02454884196682984,0.45964432284541723,5.766408658831554,0.020291626875209162,1.7031177140278173
LONCHERA CALAVERA NEGRA.,BOLSO JUMBO ROJO RETROSPOT,0.057256277246048565,0.07971067436253379,0.014027909695331336,0.2450021267545725,3.073642629596548,0.009463973224560607,1.2189296927175681
BOLSO JUMBO ROJO RETROSPOT,LONCHERA CALAVERA NEGRA.,0.07971067436253379,0.057256277246048565,0.014027909695331336,0.1759853345554537,3.0736426295965478,0.009463973224560607,1.1440860973576874
BOLSO JUMBO ROJO RETROSPOT,LONCHERA ROJO RETROSPOT,0.07971067436253379,0.04473831616375636,0.016901682862083243,0.2120378857317446,4.739514222118217,0.013335561510825978,1.2123193063962876
LONCHERA ROJO RETROSPOT,BOLSO JUMBO ROJO RETROSPOT,0.04473831616375636,0.07971067436253379,0.016901682862083243,0.37778987479586285,4.739514222118217,0.013335561510825978,1.479065171650066
BOLSO JUMBO ROJO RETROSPOT,MANZANAS JUMBO BAG,0.07971067436253379,0.023818221670198,0.013297289398699496,0.16681943171402383,7.003857551747988,0.011398722887251697,1.171632915465142
MANZANAS JUMBO BAG,BOLSO JUMBO ROJO RETROSPOT,0.023818221670198,0.07971067436253379,0.013297289398699496,0.558282208588957,7.003857551747989,0.011398722887251697,2.0834327788737084
PACK DE 72 ESTUCHES DE TARTAS RETROSPOT,BOLSO JUMBO ROJO RETROSPOT,0.04159664888823945,0.07971067436253379,0.010569640291273958,0.2540983606557377,3.18775826058211,0.007253943357170851,1.2337944805249546
BOLSO JUMBO ROJO RETROSPOT,PACK DE 72 ESTUCHES DE TARTAS RETROSPOT,0.07971067436253379,0.04159664888823945,0.010569640291273958,0.13260006110601893,3.1877582605821098,0.007253943357170851,1.1049151701968272
BOLSO JUMBO ROJO RETROSPOT,PIZARRA CORAZÓN DE PIZARRA NATURAL,0.07971067436253379,0.04982830423029152,0.010399162222059862,0.13046135044301863,2.618217747087384,0.006427314489521829,1.0927308363507575
PIZARRA CORAZÓN DE PIZARRA NATURAL,BOLSO JUMBO ROJO RETROSPOT,0.04982830423029152,0.07971067436253379,0.010399162222059862,0.20869990224828933,2.618217747087384,0.006427314489521829,1.1630092404288177
BOLSO JUMBO ROJO RETROSPOT,PUESTA EN ESCENA PUNTOCOM,0.07971067436253379,0.03458269404057378,0.015391734249044105,0.19309501985945615,5.583573669330373,0.012635124385796791,1.196444847559713
PUESTA EN ESCENA PUNTOCOM,BOLSO JUMBO ROJO RETROSPOT,0.03458269404057378,0.07971067436253379,0.015391734249044105,0.44507042253521134,5.583573669330374,0.012635124385796791,1.6583893939152312
SOPORTE DE PASTELES REGENCY 3 NIVELES,BOLSO JUMBO ROJO RETROSPOT,0.09546771875989382,0.07971067436253379,0.012688439151506296,0.13290816326530613,1.667382246207374,0.005078642909302442,1.0613516200349715
BOLSO JUMBO ROJO RETROSPOT,SOPORTE DE PASTELES REGENCY 3 NIVELES,0.07971067436253379,0.09546771875989382,0.012688439151506296,0.1591811793461656,1.6673822462073737,0.005078642909302442,1.0757754929138328
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,BOLSO JUMBO ROJO RETROSPOT,0.13297289398699497,0.07971067436253379,0.01768101117849054,0.13296703296703297,1.6681207884690927,0.007081652126849455,1.0614236835615896
BOLSO JUMBO ROJO RETROSPOT,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.07971067436253379,0.13297289398699497,0.01768101117849054,0.22181484876260313,1.6681207884690927,0.007081652126849455,1.114165574393626
BOLSO WOODLAND CHARLOTTE,LONCHERA CALAVERA NEGRA.,0.03838191958305935,0.057256277246048565,0.011275906578018071,0.2937817258883249,5.130995936495324,0.009078300749134884,1.3349183351843912
LONCHERA CALAVERA NEGRA.,BOLSO WOODLAND CHARLOTTE,0.057256277246048565,0.03838191958305935,0.011275906578018071,0.19693747341556786,5.130995936495324,0.009078300749134884,1.1974386160276629
BÁSCULAS DE COCINA ROJAS,BÁSCULAS DE COCINA MARFIL,0.023331141472443438,0.029858016122354544,0.011836048805435815,0.5073068893528184,16.990642890469886,0.011139427207198665,1.9690593655821704
BÁSCULAS DE COCINA MARFIL,BÁSCULAS DE COCINA ROJAS,0.029858016122354544,0.023331141472443438,0.011836048805435815,0.3964110929853181,16.990642890469882,0.011139427207198665,1.6181027304794386
BÚHOS DE BOLSA JUMBO,JUMBO SHOPPER VINTAGE PAISLEY ROJO,0.03200116899247461,0.05340834368378754,0.011081074498916247,0.3462709284627093,6.483461282994668,0.009371945067083198,1.4479877024441246
JUMBO SHOPPER VINTAGE PAISLEY ROJO,BÚHOS DE BOLSA JUMBO,0.05340834368378754,0.03200116899247461,0.011081074498916247,0.2074783401732786,6.483461282994667,0.009371945067083198,1.2214162464899327
CAJA DE BARATIJAS ARTESANAL DE FIELTRO ROSA AZUL,CAJA DE BARATIJAS ARTESANAL DE FIELTRO CREMA ROSA,0.02795840335111176,0.034022551813156034,0.015903168456686392,0.5688153310104529,16.71877330466729,0.014951952230060078,2.2402870919565587
CAJA DE BARATIJAS ARTESANAL DE FIELTRO CREMA ROSA,CAJA DE BARATIJAS ARTESANAL DE FIELTRO ROSA AZUL,0.034022551813156034,0.02795840335111176,0.015903168456686392,0.4674302075876879,16.71877330466729,0.014951952230060078,1.8251910087614207
CAJA DE BARATIJAS DE CERÁMICA DE FRESA,CAJA DE BARATIJAS DE CERÁMICA SWEETHEART,0.05625776284065171,0.036092642653612915,0.02562041840188987,0.45541125541125543,12.617841807315493,0.023589927071190526,1.769972969372142
CAJA DE BARATIJAS DE CERÁMICA SWEETHEART,CAJA DE BARATIJAS DE CERÁMICA DE FRESA,0.036092642653612915,0.05625776284065171,0.02562041840188987,0.7098515519568152,12.617841807315493,0.023589927071190526,3.2526185941166377
CAJA DE BARATIJAS DE CERÁMICA DE FRESA,PUESTA EN ESCENA PUNTOCOM,0.05625776284065171,0.03458269404057378,0.01042351623194759,0.1852813852813853,5.357633071154199,0.008477971232222171,1.1849702320755975
PUESTA EN ESCENA PUNTOCOM,CAJA DE BARATIJAS DE CERÁMICA DE FRESA,0.03458269404057378,0.05625776284065171,0.01042351623194759,0.3014084507042254,5.357633071154199,0.008477971232222171,1.3509213475466477
CAJA DE BARATIJAS DE CERÁMICA DE FRESA,SOPORTE DE PASTELES REGENCY 3 NIVELES,0.05625776284065171,0.09546771875989382,0.011738632765884903,0.20865800865800868,2.1856394116087996,0.00636783248495276,1.143035869619609
SOPORTE DE PASTELES REGENCY 3 NIVELES,CAJA DE BARATIJAS DE CERÁMICA DE FRESA,0.09546771875989382,0.05625776284065171,0.011738632765884903,0.12295918367346938,2.185639411608799,0.00636783248495276,1.0760528125842481
CAJA DE BARATIJAS DE CERÁMICA DE FRESA,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.05625776284065171,0.13297289398699497,0.01765665716860281,0.3138528138528139,2.360276628133771,0.010175899634447327,1.2636167917287329
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,CAJA DE BARATIJAS DE CERÁMICA DE FRESA,0.13297289398699497,0.05625776284065171,0.01765665716860281,0.13278388278388278,2.360276628133771,0.010175899634447327,1.0882434244751935
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,CAJA DE BARATIJAS DE CERÁMICA SWEETHEART,0.13297289398699497,0.036092642653612915,0.011909110835099,0.08956043956043956,2.481404324420519,0.007109767689809636,1.058727453452278
CAJA DE BARATIJAS DE CERÁMICA SWEETHEART,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.036092642653612915,0.13297289398699497,0.011909110835099,0.3299595141700405,2.481404324420519,0.007109767689809636,1.2939921159227326
